#Chi is reported as CHI_(i)_(j) \hbar \omega (Ry)  Re(chi) (e^2*a_0^2/Ry) Im(chi) (e^2*a_0^2/Ry) 
     chi_1_2=   0.22900000E+00   0.10155215E+01   0.20489991E-02
     chi_2_2=   0.22900000E+00   0.93897754E+01   0.36229577E-01
     chi_3_2=   0.22900000E+00   0.10155275E+01   0.20492014E-02
     chi_1_3=   0.22900000E+00   0.10155285E+01   0.20494364E-02
     chi_2_3=   0.22900000E+00   0.10155275E+01   0.20492021E-02
     chi_3_3=   0.22900000E+00   0.93898093E+01   0.36230775E-01
     chi_1_1=   0.23000000E+00   0.93947478E+01   0.36450872E-01
     chi_2_1=   0.23000000E+00   0.10158027E+01   0.20549206E-02
     chi_3_1=   0.23000000E+00   0.10158098E+01   0.20553608E-02
     chi_1_2=   0.23000000E+00   0.10158027E+01   0.20549207E-02
     chi_2_2=   0.23000000E+00   0.93947509E+01   0.36450392E-01
     chi_3_2=   0.23000000E+00   0.10158088E+01   0.20551248E-02
     chi_1_3=   0.23000000E+00   0.10158098E+01   0.20553616E-02
     chi_2_3=   0.23000000E+00   0.10158088E+01   0.20551255E-02
     chi_3_3=   0.23000000E+00   0.93947850E+01   0.36451600E-01
     chi_1_1=   0.23100000E+00   0.93997538E+01   0.36672726E-01
     chi_2_1=   0.23100000E+00   0.10160848E+01   0.20607650E-02
     chi_3_1=   0.23100000E+00   0.10160920E+01   0.20612089E-02
     chi_1_2=   0.23100000E+00   0.10160848E+01   0.20607651E-02
     chi_2_2=   0.23100000E+00   0.93997568E+01   0.36672242E-01
     chi_3_2=   0.23100000E+00   0.10160909E+01   0.20609710E-02
     chi_1_3=   0.23100000E+00   0.10160920E+01   0.20612097E-02
     chi_2_3=   0.23100000E+00   0.10160909E+01   0.20609718E-02
     chi_3_3=   0.23100000E+00   0.93997910E+01   0.36673460E-01
     chi_1_1=   0.23200000E+00   0.94047901E+01   0.36895625E-01
     chi_2_1=   0.23200000E+00   0.10163677E+01   0.20665307E-02
     chi_3_1=   0.23200000E+00   0.10163749E+01   0.20669783E-02
     chi_1_2=   0.23200000E+00   0.10163677E+01   0.20665308E-02
     chi_2_2=   0.23200000E+00   0.94047931E+01   0.36895137E-01
     chi_3_2=   0.23200000E+00   0.10163738E+01   0.20667386E-02
     chi_1_3=   0.23200000E+00   0.10163749E+01   0.20669792E-02
     chi_2_3=   0.23200000E+00   0.10163738E+01   0.20667393E-02
     chi_3_3=   0.23200000E+00   0.94048275E+01   0.36896365E-01
     chi_1_1=   0.23300000E+00   0.94098571E+01   0.37119579E-01
     chi_2_1=   0.23300000E+00   0.10166514E+01   0.20722162E-02
     chi_3_1=   0.23300000E+00   0.10166587E+01   0.20726676E-02
     chi_1_2=   0.23300000E+00   0.10166514E+01   0.20722163E-02
     chi_2_2=   0.23300000E+00   0.94098599E+01   0.37119087E-01
     chi_3_2=   0.23300000E+00   0.10166575E+01   0.20724259E-02
     chi_1_3=   0.23300000E+00   0.10166587E+01   0.20726684E-02
     chi_2_3=   0.23300000E+00   0.10166575E+01   0.20724267E-02
     chi_3_3=   0.23300000E+00   0.94098945E+01   0.37120325E-01
     chi_1_1=   0.23400000E+00   0.94149547E+01   0.37344600E-01
     chi_2_1=   0.23400000E+00   0.10169358E+01   0.20778199E-02
     chi_3_1=   0.23400000E+00   0.10169432E+01   0.20782750E-02
     chi_1_2=   0.23400000E+00   0.10169358E+01   0.20778200E-02
     chi_2_2=   0.23400000E+00   0.94149575E+01   0.37344103E-01
     chi_3_2=   0.23400000E+00   0.10169420E+01   0.20780315E-02
     chi_1_3=   0.23400000E+00   0.10169432E+01   0.20782759E-02
     chi_2_3=   0.23400000E+00   0.10169420E+01   0.20780323E-02
     chi_3_3=   0.23400000E+00   0.94149923E+01   0.37345351E-01
     chi_1_1=   0.23500000E+00   0.94200833E+01   0.37570697E-01
     chi_2_1=   0.23500000E+00   0.10172211E+01   0.20833402E-02
     chi_3_1=   0.23500000E+00   0.10172285E+01   0.20837992E-02
     chi_1_2=   0.23500000E+00   0.10172211E+01   0.20833403E-02
     chi_2_2=   0.23500000E+00   0.94200860E+01   0.37570196E-01
     chi_3_2=   0.23500000E+00   0.10172272E+01   0.20835538E-02
     chi_1_3=   0.23500000E+00   0.10172285E+01   0.20838001E-02
     chi_2_3=   0.23500000E+00   0.10172272E+01   0.20835545E-02
     chi_3_3=   0.23500000E+00   0.94201210E+01   0.37571455E-01
     chi_1_1=   0.23600000E+00   0.94252428E+01   0.37797882E-01
     chi_2_1=   0.23600000E+00   0.10175070E+01   0.20887755E-02
     chi_3_1=   0.23600000E+00   0.10175145E+01   0.20892384E-02
     chi_1_2=   0.23600000E+00   0.10175070E+01   0.20887756E-02
     chi_2_2=   0.23600000E+00   0.94252455E+01   0.37797377E-01
     chi_3_2=   0.23600000E+00   0.10175132E+01   0.20889910E-02
     chi_1_3=   0.23600000E+00   0.10175145E+01   0.20892393E-02
     chi_2_3=   0.23600000E+00   0.10175132E+01   0.20889918E-02
     chi_3_3=   0.23600000E+00   0.94252806E+01   0.37798646E-01
     chi_1_1=   0.23700000E+00   0.94304335E+01   0.38026166E-01
     chi_2_1=   0.23700000E+00   0.10177937E+01   0.20941243E-02
     chi_3_1=   0.23700000E+00   0.10178013E+01   0.20945910E-02
     chi_1_2=   0.23700000E+00   0.10177937E+01   0.20941243E-02
     chi_2_2=   0.23700000E+00   0.94304362E+01   0.38025657E-01
     chi_3_2=   0.23700000E+00   0.10178000E+01   0.20943417E-02
     chi_1_3=   0.23700000E+00   0.10178013E+01   0.20945919E-02
     chi_2_3=   0.23700000E+00   0.10178000E+01   0.20943425E-02
     chi_3_3=   0.23700000E+00   0.94304714E+01   0.38026936E-01
     chi_1_1=   0.23800000E+00   0.94356556E+01   0.38255560E-01
     chi_2_1=   0.23800000E+00   0.10180812E+01   0.20993847E-02
     chi_3_1=   0.23800000E+00   0.10180888E+01   0.20998553E-02
     chi_1_2=   0.23800000E+00   0.10180812E+01   0.20993848E-02
     chi_2_2=   0.23800000E+00   0.94356581E+01   0.38255047E-01
     chi_3_2=   0.23800000E+00   0.10180875E+01   0.20996041E-02
     chi_1_3=   0.23800000E+00   0.10180888E+01   0.20998562E-02
     chi_2_3=   0.23800000E+00   0.10180875E+01   0.20996049E-02
     chi_3_3=   0.23800000E+00   0.94356936E+01   0.38256336E-01
     chi_1_1=   0.23900000E+00   0.94409091E+01   0.38486076E-01
     chi_2_1=   0.23900000E+00   0.10183693E+01   0.21045551E-02
     chi_3_1=   0.23900000E+00   0.10183770E+01   0.21050297E-02
     chi_1_2=   0.23900000E+00   0.10183693E+01   0.21045551E-02
     chi_2_2=   0.23900000E+00   0.94409116E+01   0.38485557E-01
     chi_3_2=   0.23900000E+00   0.10183756E+01   0.21047765E-02
     chi_1_3=   0.23900000E+00   0.10183770E+01   0.21050306E-02
     chi_2_3=   0.23900000E+00   0.10183757E+01   0.21047773E-02
     chi_3_3=   0.23900000E+00   0.94409472E+01   0.38486857E-01
     chi_1_1=   0.24000000E+00   0.94461943E+01   0.38717723E-01
     chi_2_1=   0.24000000E+00   0.10186582E+01   0.21096337E-02
     chi_3_1=   0.24000000E+00   0.10186659E+01   0.21101123E-02
     chi_1_2=   0.24000000E+00   0.10186582E+01   0.21096338E-02
     chi_2_2=   0.24000000E+00   0.94461967E+01   0.38717201E-01
     chi_3_2=   0.24000000E+00   0.10186645E+01   0.21098571E-02
     chi_1_3=   0.24000000E+00   0.10186660E+01   0.21101133E-02
     chi_2_3=   0.24000000E+00   0.10186646E+01   0.21098580E-02
     chi_3_3=   0.24000000E+00   0.94462325E+01   0.38718511E-01
     chi_1_1=   0.24100000E+00   0.94515112E+01   0.38950515E-01
     chi_2_1=   0.24100000E+00   0.10189478E+01   0.21146188E-02
     chi_3_1=   0.24100000E+00   0.10189556E+01   0.21151014E-02
     chi_1_2=   0.24100000E+00   0.10189478E+01   0.21146189E-02
     chi_2_2=   0.24100000E+00   0.94515135E+01   0.38949988E-01
     chi_3_2=   0.24100000E+00   0.10189541E+01   0.21148443E-02
     chi_1_3=   0.24100000E+00   0.10189556E+01   0.21151024E-02
     chi_2_3=   0.24100000E+00   0.10189542E+01   0.21148451E-02
     chi_3_3=   0.24100000E+00   0.94515495E+01   0.38951309E-01
     chi_1_1=   0.24200000E+00   0.94568601E+01   0.39184464E-01
     chi_2_1=   0.24200000E+00   0.10192380E+01   0.21195085E-02
     chi_3_1=   0.24200000E+00   0.10192459E+01   0.21199953E-02
     chi_1_2=   0.24200000E+00   0.10192380E+01   0.21195086E-02
     chi_2_2=   0.24200000E+00   0.94568623E+01   0.39183932E-01
     chi_3_2=   0.24200000E+00   0.10192444E+01   0.21197361E-02
     chi_1_3=   0.24200000E+00   0.10192459E+01   0.21199962E-02
     chi_2_3=   0.24200000E+00   0.10192444E+01   0.21197370E-02
     chi_3_3=   0.24200000E+00   0.94568985E+01   0.39185264E-01
     chi_1_1=   0.24300000E+00   0.94622410E+01   0.39419579E-01
     chi_2_1=   0.24300000E+00   0.10195289E+01   0.21243011E-02
     chi_3_1=   0.24300000E+00   0.10195369E+01   0.21247919E-02
     chi_1_2=   0.24300000E+00   0.10195289E+01   0.21243012E-02
     chi_2_2=   0.24300000E+00   0.94622432E+01   0.39419043E-01
     chi_3_2=   0.24300000E+00   0.10195354E+01   0.21245307E-02
     chi_1_3=   0.24300000E+00   0.10195369E+01   0.21247929E-02
     chi_2_3=   0.24300000E+00   0.10195354E+01   0.21245316E-02
     chi_3_3=   0.24300000E+00   0.94622796E+01   0.39420386E-01
     chi_1_1=   0.24400000E+00   0.94676543E+01   0.39655875E-01
     chi_2_1=   0.24400000E+00   0.10198205E+01   0.21289945E-02
     chi_3_1=   0.24400000E+00   0.10198285E+01   0.21294895E-02
     chi_1_2=   0.24400000E+00   0.10198205E+01   0.21289946E-02
     chi_2_2=   0.24400000E+00   0.94676564E+01   0.39655334E-01
     chi_3_2=   0.24400000E+00   0.10198270E+01   0.21292263E-02
     chi_1_3=   0.24400000E+00   0.10198285E+01   0.21294905E-02
     chi_2_3=   0.24400000E+00   0.10198270E+01   0.21292272E-02
     chi_3_3=   0.24400000E+00   0.94676929E+01   0.39656688E-01
     chi_1_1=   0.24500000E+00   0.94730999E+01   0.39893362E-01
     chi_2_1=   0.24500000E+00   0.10201127E+01   0.21335870E-02
     chi_3_1=   0.24500000E+00   0.10201208E+01   0.21340862E-02
     chi_1_2=   0.24500000E+00   0.10201127E+01   0.21335871E-02
     chi_2_2=   0.24500000E+00   0.94731019E+01   0.39892817E-01
     chi_3_2=   0.24500000E+00   0.10201192E+01   0.21338208E-02
     chi_1_3=   0.24500000E+00   0.10201208E+01   0.21340872E-02
     chi_2_3=   0.24500000E+00   0.10201192E+01   0.21338218E-02
     chi_3_3=   0.24500000E+00   0.94731387E+01   0.39894182E-01
     chi_1_1=   0.24600000E+00   0.94785781E+01   0.40132054E-01
     chi_2_1=   0.24600000E+00   0.10204055E+01   0.21380765E-02
     chi_3_1=   0.24600000E+00   0.10204137E+01   0.21385799E-02
     chi_1_2=   0.24600000E+00   0.10204055E+01   0.21380766E-02
     chi_2_2=   0.24600000E+00   0.94785801E+01   0.40131504E-01
     chi_3_2=   0.24600000E+00   0.10204121E+01   0.21383125E-02
     chi_1_3=   0.24600000E+00   0.10204137E+01   0.21385809E-02
     chi_2_3=   0.24600000E+00   0.10204121E+01   0.21383134E-02
     chi_3_3=   0.24600000E+00   0.94786170E+01   0.40132880E-01
     chi_1_1=   0.24700000E+00   0.94840891E+01   0.40371962E-01
     chi_2_1=   0.24700000E+00   0.10206990E+01   0.21424610E-02
     chi_3_1=   0.24700000E+00   0.10207072E+01   0.21429687E-02
     chi_1_2=   0.24700000E+00   0.10206990E+01   0.21424611E-02
     chi_2_2=   0.24700000E+00   0.94840910E+01   0.40371408E-01
     chi_3_2=   0.24700000E+00   0.10207055E+01   0.21426992E-02
     chi_1_3=   0.24700000E+00   0.10207072E+01   0.21429697E-02
     chi_2_3=   0.24700000E+00   0.10207056E+01   0.21427001E-02
     chi_3_3=   0.24700000E+00   0.94841281E+01   0.40372795E-01
     chi_1_1=   0.24800000E+00   0.94896330E+01   0.40613100E-01
     chi_2_1=   0.24800000E+00   0.10209930E+01   0.21467385E-02
     chi_3_1=   0.24800000E+00   0.10210013E+01   0.21472505E-02
     chi_1_2=   0.24800000E+00   0.10209930E+01   0.21467386E-02
     chi_2_2=   0.24800000E+00   0.94896348E+01   0.40612540E-01
     chi_3_2=   0.24800000E+00   0.10209996E+01   0.21469789E-02
     chi_1_3=   0.24800000E+00   0.10210013E+01   0.21472516E-02
     chi_2_3=   0.24800000E+00   0.10209996E+01   0.21469798E-02
     chi_3_3=   0.24800000E+00   0.94896721E+01   0.40613939E-01
     chi_1_1=   0.24900000E+00   0.94952100E+01   0.40855480E-01
     chi_2_1=   0.24900000E+00   0.10212877E+01   0.21509069E-02
     chi_3_1=   0.24900000E+00   0.10212960E+01   0.21514233E-02
     chi_1_2=   0.24900000E+00   0.10212877E+01   0.21509070E-02
     chi_2_2=   0.24900000E+00   0.94952117E+01   0.40854915E-01
     chi_3_2=   0.24900000E+00   0.10212943E+01   0.21511495E-02
     chi_1_3=   0.24900000E+00   0.10212960E+01   0.21514244E-02
     chi_2_3=   0.24900000E+00   0.10212943E+01   0.21511505E-02
     chi_3_3=   0.24900000E+00   0.94952492E+01   0.40856325E-01
     chi_1_1=   0.25000000E+00   0.95008202E+01   0.41099114E-01
     chi_2_1=   0.25000000E+00   0.10215829E+01   0.21549642E-02
     chi_3_1=   0.25000000E+00   0.10215913E+01   0.21554849E-02
     chi_1_2=   0.25000000E+00   0.10215829E+01   0.21549643E-02
     chi_2_2=   0.25000000E+00   0.95008219E+01   0.41098545E-01
     chi_3_2=   0.25000000E+00   0.10215895E+01   0.21552090E-02
     chi_1_3=   0.25000000E+00   0.10215913E+01   0.21554861E-02
     chi_2_3=   0.25000000E+00   0.10215895E+01   0.21552100E-02
     chi_3_3=   0.25000000E+00   0.95008596E+01   0.41099966E-01
     chi_1_1=   0.25100000E+00   0.95064639E+01   0.41344017E-01
     chi_2_1=   0.25100000E+00   0.10218786E+01   0.21589080E-02
     chi_3_1=   0.25100000E+00   0.10218871E+01   0.21594332E-02
     chi_1_2=   0.25100000E+00   0.10218786E+01   0.21589082E-02
     chi_2_2=   0.25100000E+00   0.95064655E+01   0.41343443E-01
     chi_3_2=   0.25100000E+00   0.10218853E+01   0.21591551E-02
     chi_1_3=   0.25100000E+00   0.10218871E+01   0.21594344E-02
     chi_2_3=   0.25100000E+00   0.10218853E+01   0.21591562E-02
     chi_3_3=   0.25100000E+00   0.95065034E+01   0.41344876E-01
     chi_1_1=   0.25200000E+00   0.95121412E+01   0.41590201E-01
     chi_2_1=   0.25200000E+00   0.10221749E+01   0.21627364E-02
     chi_3_1=   0.25200000E+00   0.10221835E+01   0.21632660E-02
     chi_1_2=   0.25200000E+00   0.10221749E+01   0.21627365E-02
     chi_2_2=   0.25200000E+00   0.95121427E+01   0.41589622E-01
     chi_3_2=   0.25200000E+00   0.10221816E+01   0.21629858E-02
     chi_1_3=   0.25200000E+00   0.10221835E+01   0.21632672E-02
     chi_2_3=   0.25200000E+00   0.10221816E+01   0.21629868E-02
     chi_3_3=   0.25200000E+00   0.95121808E+01   0.41591066E-01
     chi_1_1=   0.25300000E+00   0.95178522E+01   0.41837679E-01
     chi_2_1=   0.25300000E+00   0.10224717E+01   0.21664469E-02
     chi_3_1=   0.25300000E+00   0.10224803E+01   0.21669811E-02
     chi_1_2=   0.25300000E+00   0.10224717E+01   0.21664470E-02
     chi_2_2=   0.25300000E+00   0.95178537E+01   0.41837095E-01
     chi_3_2=   0.25300000E+00   0.10224785E+01   0.21666986E-02
     chi_1_3=   0.25300000E+00   0.10224804E+01   0.21669823E-02
     chi_2_3=   0.25300000E+00   0.10224785E+01   0.21666996E-02
     chi_3_3=   0.25300000E+00   0.95178919E+01   0.41838552E-01
     chi_1_1=   0.25400000E+00   0.95235973E+01   0.42086466E-01
     chi_2_1=   0.25400000E+00   0.10227690E+01   0.21700373E-02
     chi_3_1=   0.25400000E+00   0.10227777E+01   0.21705760E-02
     chi_1_2=   0.25400000E+00   0.10227690E+01   0.21700374E-02
     chi_2_2=   0.25400000E+00   0.95235986E+01   0.42085877E-01
     chi_3_2=   0.25400000E+00   0.10227758E+01   0.21702913E-02
     chi_1_3=   0.25400000E+00   0.10227777E+01   0.21705772E-02
     chi_2_3=   0.25400000E+00   0.10227758E+01   0.21702924E-02
     chi_3_3=   0.25400000E+00   0.95236371E+01   0.42087345E-01
     chi_1_1=   0.25500000E+00   0.95293764E+01   0.42336575E-01
     chi_2_1=   0.25500000E+00   0.10230668E+01   0.21735052E-02
     chi_3_1=   0.25500000E+00   0.10230756E+01   0.21740486E-02
     chi_1_2=   0.25500000E+00   0.10230668E+01   0.21735054E-02
     chi_2_2=   0.25500000E+00   0.95293777E+01   0.42335981E-01
     chi_3_2=   0.25500000E+00   0.10230737E+01   0.21737617E-02
     chi_1_3=   0.25500000E+00   0.10230756E+01   0.21740498E-02
     chi_2_3=   0.25500000E+00   0.10230737E+01   0.21737628E-02
     chi_3_3=   0.25500000E+00   0.95294163E+01   0.42337461E-01
     chi_1_1=   0.25600000E+00   0.95351899E+01   0.42588020E-01
     chi_2_1=   0.25600000E+00   0.10233651E+01   0.21768484E-02
     chi_3_1=   0.25600000E+00   0.10233740E+01   0.21773964E-02
     chi_1_2=   0.25600000E+00   0.10233651E+01   0.21768485E-02
     chi_2_2=   0.25600000E+00   0.95351910E+01   0.42587421E-01
     chi_3_2=   0.25600000E+00   0.10233720E+01   0.21771072E-02
     chi_1_3=   0.25600000E+00   0.10233740E+01   0.21773977E-02
     chi_2_3=   0.25600000E+00   0.10233720E+01   0.21771083E-02
     chi_3_3=   0.25600000E+00   0.95352299E+01   0.42588913E-01
     chi_1_1=   0.25700000E+00   0.95410378E+01   0.42840815E-01
     chi_2_1=   0.25700000E+00   0.10236638E+01   0.21800643E-02
     chi_3_1=   0.25700000E+00   0.10236728E+01   0.21806170E-02
     chi_1_2=   0.25700000E+00   0.10236638E+01   0.21800644E-02
     chi_2_2=   0.25700000E+00   0.95410389E+01   0.42840210E-01
     chi_3_2=   0.25700000E+00   0.10236707E+01   0.21803255E-02
     chi_1_3=   0.25700000E+00   0.10236728E+01   0.21806183E-02
     chi_2_3=   0.25700000E+00   0.10236708E+01   0.21803266E-02
     chi_3_3=   0.25700000E+00   0.95410780E+01   0.42841716E-01
     chi_1_1=   0.25800000E+00   0.95469205E+01   0.43094975E-01
     chi_2_1=   0.25800000E+00   0.10239630E+01   0.21831504E-02
     chi_3_1=   0.25800000E+00   0.10239720E+01   0.21837079E-02
     chi_1_2=   0.25800000E+00   0.10239630E+01   0.21831505E-02
     chi_2_2=   0.25800000E+00   0.95469215E+01   0.43094365E-01
     chi_3_2=   0.25800000E+00   0.10239699E+01   0.21834141E-02
     chi_1_3=   0.25800000E+00   0.10239720E+01   0.21837092E-02
     chi_2_3=   0.25800000E+00   0.10239700E+01   0.21834152E-02
     chi_3_3=   0.25800000E+00   0.95469608E+01   0.43095882E-01
     chi_1_1=   0.25900000E+00   0.95528380E+01   0.43350513E-01
     chi_2_1=   0.25900000E+00   0.10242626E+01   0.21861043E-02
     chi_3_1=   0.25900000E+00   0.10242717E+01   0.21866666E-02
     chi_1_2=   0.25900000E+00   0.10242626E+01   0.21861044E-02
     chi_2_2=   0.25900000E+00   0.95528390E+01   0.43349898E-01
     chi_3_2=   0.25900000E+00   0.10242696E+01   0.21863704E-02
     chi_1_3=   0.25900000E+00   0.10242717E+01   0.21866679E-02
     chi_2_3=   0.25900000E+00   0.10242696E+01   0.21863716E-02
     chi_3_3=   0.25900000E+00   0.95528785E+01   0.43351428E-01
     chi_1_1=   0.26000000E+00   0.95587906E+01   0.43607445E-01
     chi_2_1=   0.26000000E+00   0.10245626E+01   0.21889233E-02
     chi_3_1=   0.26000000E+00   0.10245718E+01   0.21894904E-02
     chi_1_2=   0.26000000E+00   0.10245626E+01   0.21889234E-02
     chi_2_2=   0.26000000E+00   0.95587915E+01   0.43606825E-01
     chi_3_2=   0.26000000E+00   0.10245696E+01   0.21891920E-02
     chi_1_3=   0.26000000E+00   0.10245718E+01   0.21894918E-02
     chi_2_3=   0.26000000E+00   0.10245696E+01   0.21891932E-02
     chi_3_3=   0.26000000E+00   0.95588312E+01   0.43608367E-01
     chi_1_1=   0.26100000E+00   0.95647785E+01   0.43865786E-01
     chi_2_1=   0.26100000E+00   0.10248630E+01   0.21916049E-02
     chi_3_1=   0.26100000E+00   0.10248722E+01   0.21921769E-02
     chi_1_2=   0.26100000E+00   0.10248630E+01   0.21916050E-02
     chi_2_2=   0.26100000E+00   0.95647792E+01   0.43865160E-01
     chi_3_2=   0.26100000E+00   0.10248700E+01   0.21918760E-02
     chi_1_3=   0.26100000E+00   0.10248722E+01   0.21921782E-02
     chi_2_3=   0.26100000E+00   0.10248700E+01   0.21918773E-02
     chi_3_3=   0.26100000E+00   0.95648192E+01   0.43866715E-01
     chi_1_1=   0.26200000E+00   0.95708018E+01   0.44125550E-01
     chi_2_1=   0.26200000E+00   0.10251637E+01   0.21941462E-02
     chi_3_1=   0.26200000E+00   0.10251730E+01   0.21947232E-02
     chi_1_2=   0.26200000E+00   0.10251637E+01   0.21941464E-02
     chi_2_2=   0.26200000E+00   0.95708025E+01   0.44124919E-01
     chi_3_2=   0.26200000E+00   0.10251708E+01   0.21944200E-02
     chi_1_3=   0.26200000E+00   0.10251730E+01   0.21947246E-02
     chi_2_3=   0.26200000E+00   0.10251708E+01   0.21944212E-02
     chi_3_3=   0.26200000E+00   0.95708426E+01   0.44126487E-01
     chi_1_1=   0.26300000E+00   0.95768607E+01   0.44386754E-01
     chi_2_1=   0.26300000E+00   0.10254648E+01   0.21965447E-02
     chi_3_1=   0.26300000E+00   0.10254742E+01   0.21971266E-02
     chi_1_2=   0.26300000E+00   0.10254648E+01   0.21965448E-02
     chi_2_2=   0.26300000E+00   0.95768613E+01   0.44386117E-01
     chi_3_2=   0.26300000E+00   0.10254719E+01   0.21968210E-02
     chi_1_3=   0.26300000E+00   0.10254742E+01   0.21971280E-02
     chi_2_3=   0.26300000E+00   0.10254719E+01   0.21968223E-02
     chi_3_3=   0.26300000E+00   0.95769017E+01   0.44387698E-01
     chi_1_1=   0.26400000E+00   0.95829555E+01   0.44649411E-01
     chi_2_1=   0.26400000E+00   0.10257662E+01   0.21987974E-02
     chi_3_1=   0.26400000E+00   0.10257757E+01   0.21993844E-02
     chi_1_2=   0.26400000E+00   0.10257662E+01   0.21987976E-02
     chi_2_2=   0.26400000E+00   0.95829560E+01   0.44648769E-01
     chi_3_2=   0.26400000E+00   0.10257734E+01   0.21990764E-02
     chi_1_3=   0.26400000E+00   0.10257757E+01   0.21993858E-02
     chi_2_3=   0.26400000E+00   0.10257734E+01   0.21990777E-02
     chi_3_3=   0.26400000E+00   0.95829966E+01   0.44650363E-01
     chi_1_1=   0.26500000E+00   0.95890864E+01   0.44913539E-01
     chi_2_1=   0.26500000E+00   0.10260679E+01   0.22009016E-02
     chi_3_1=   0.26500000E+00   0.10260775E+01   0.22014937E-02
     chi_1_2=   0.26500000E+00   0.10260679E+01   0.22009018E-02
     chi_2_2=   0.26500000E+00   0.95890868E+01   0.44912891E-01
     chi_3_2=   0.26500000E+00   0.10260751E+01   0.22011832E-02
     chi_1_3=   0.26500000E+00   0.10260775E+01   0.22014951E-02
     chi_2_3=   0.26500000E+00   0.10260751E+01   0.22011845E-02
     chi_3_3=   0.26500000E+00   0.95891276E+01   0.44914498E-01
     chi_1_1=   0.26600000E+00   0.95952534E+01   0.45179153E-01
     chi_2_1=   0.26600000E+00   0.10263699E+01   0.22028543E-02
     chi_3_1=   0.26600000E+00   0.10263796E+01   0.22034515E-02
     chi_1_2=   0.26600000E+00   0.10263699E+01   0.22028545E-02
     chi_2_2=   0.26600000E+00   0.95952538E+01   0.45178499E-01
     chi_3_2=   0.26600000E+00   0.10263772E+01   0.22031386E-02
     chi_1_3=   0.26600000E+00   0.10263796E+01   0.22034530E-02
     chi_2_3=   0.26600000E+00   0.10263772E+01   0.22031399E-02
     chi_3_3=   0.26600000E+00   0.95952948E+01   0.45180120E-01
     chi_1_1=   0.26700000E+00   0.96014570E+01   0.45446269E-01
     chi_2_1=   0.26700000E+00   0.10266722E+01   0.22046526E-02
     chi_3_1=   0.26700000E+00   0.10266819E+01   0.22052550E-02
     chi_1_2=   0.26700000E+00   0.10266722E+01   0.22046528E-02
     chi_2_2=   0.26700000E+00   0.96014572E+01   0.45445609E-01
     chi_3_2=   0.26700000E+00   0.10266795E+01   0.22049396E-02
     chi_1_3=   0.26700000E+00   0.10266819E+01   0.22052565E-02
     chi_2_3=   0.26700000E+00   0.10266795E+01   0.22049409E-02
     chi_3_3=   0.26700000E+00   0.96014984E+01   0.45447244E-01
     chi_1_1=   0.26800000E+00   0.96076972E+01   0.45714903E-01
     chi_2_1=   0.26800000E+00   0.10269747E+01   0.22062934E-02
     chi_3_1=   0.26800000E+00   0.10269845E+01   0.22069010E-02
     chi_1_2=   0.26800000E+00   0.10269747E+01   0.22062936E-02
     chi_2_2=   0.26800000E+00   0.96076973E+01   0.45714238E-01
     chi_3_2=   0.26800000E+00   0.10269820E+01   0.22065831E-02
     chi_1_3=   0.26800000E+00   0.10269845E+01   0.22069026E-02
     chi_2_3=   0.26800000E+00   0.10269820E+01   0.22065845E-02
     chi_3_3=   0.26800000E+00   0.96077388E+01   0.45715886E-01
     chi_1_1=   0.26900000E+00   0.96139742E+01   0.45985073E-01
     chi_2_1=   0.26900000E+00   0.10272774E+01   0.22077736E-02
     chi_3_1=   0.26900000E+00   0.10272873E+01   0.22083866E-02
     chi_1_2=   0.26900000E+00   0.10272774E+01   0.22077738E-02
     chi_2_2=   0.26900000E+00   0.96139742E+01   0.45984401E-01
     chi_3_2=   0.26900000E+00   0.10272848E+01   0.22080661E-02
     chi_1_3=   0.26900000E+00   0.10272873E+01   0.22083881E-02
     chi_2_3=   0.26900000E+00   0.10272848E+01   0.22080675E-02
     chi_3_3=   0.26900000E+00   0.96140159E+01   0.45986063E-01
     chi_1_1=   0.27000000E+00   0.96202883E+01   0.46256794E-01
     chi_2_1=   0.27000000E+00   0.10275804E+01   0.22090901E-02
     chi_3_1=   0.27000000E+00   0.10275903E+01   0.22097084E-02
     chi_1_2=   0.27000000E+00   0.10275804E+01   0.22090903E-02
     chi_2_2=   0.27000000E+00   0.96202883E+01   0.46256117E-01
     chi_3_2=   0.27000000E+00   0.10275878E+01   0.22093854E-02
     chi_1_3=   0.27000000E+00   0.10275903E+01   0.22097100E-02
     chi_2_3=   0.27000000E+00   0.10275878E+01   0.22093868E-02
     chi_3_3=   0.27000000E+00   0.96203302E+01   0.46257793E-01
     chi_1_1=   0.27100000E+00   0.96266397E+01   0.46530085E-01
     chi_2_1=   0.27100000E+00   0.10278835E+01   0.22102397E-02
     chi_3_1=   0.27100000E+00   0.10278935E+01   0.22108634E-02
     chi_1_2=   0.27100000E+00   0.10278835E+01   0.22102398E-02
     chi_2_2=   0.27100000E+00   0.96266396E+01   0.46529401E-01
     chi_3_2=   0.27100000E+00   0.10278909E+01   0.22105378E-02
     chi_1_3=   0.27100000E+00   0.10278935E+01   0.22108650E-02
     chi_2_3=   0.27100000E+00   0.10278909E+01   0.22105393E-02
     chi_3_3=   0.27100000E+00   0.96266817E+01   0.46531091E-01
     chi_1_1=   0.27200000E+00   0.96330286E+01   0.46804961E-01
     chi_2_1=   0.27200000E+00   0.10281867E+01   0.22112190E-02
